Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-16 00:00:00-05:00,104.45999908447266,104.81500244140625,104.2300033569336,104.66100311279297,15345,0.0,0.0
2022-12-19 00:00:00-05:00,104.625,104.65499877929688,104.1500015258789,104.59500122070312,18215,0.0,0.0
2022-12-20 00:00:00-05:00,104.37000274658203,104.41500091552734,103.4000015258789,103.60600280761719,30548,0.0,0.0
2022-12-21 00:00:00-05:00,103.625,104.06500244140625,103.51499938964844,103.84700012207031,16949,0.0,0.0
2022-12-22 00:00:00-05:00,103.80000305175781,104.30000305175781,103.43499755859375,104.12699890136719,21047,0.0,0.0
2022-12-23 00:00:00-05:00,104.17500305175781,104.23500061035156,103.81500244140625,104.01000213623047,0,0.0,0.0
2022-12-27 00:00:00-05:00,103.83499908447266,104.11000061035156,103.58499908447266,103.89299774169922,13283,0.0,0.0
2022-12-28 00:00:00-05:00,104.00499725341797,104.2699966430664,103.56500244140625,104.18199920654297,19011,0.0,0.0
2022-12-29 00:00:00-05:00,104.08000183105469,104.21499633789062,103.53500366210938,103.58599853515625,14452,0.0,0.0
2022-12-30 00:00:00-05:00,103.63999938964844,103.86499786376953,103.1449966430664,103.26899719238281,0,0.0,0.0
2023-01-03 00:00:00-05:00,103.44499969482422,104.6500015258789,103.23500061035156,104.31199645996094,32361,0.0,0.0
2023-01-04 00:00:00-05:00,104.375,104.38500213623047,103.59500122070312,104.02100372314453,22696,0.0,0.0
2023-01-05 00:00:00-05:00,103.83000183105469,105.05999755859375,103.77999877929688,104.8280029296875,26336,0.0,0.0
2023-01-06 00:00:00-05:00,104.83999633789062,105.5,103.62000274658203,103.64600372314453,38586,0.0,0.0
2023-01-09 00:00:00-05:00,103.69000244140625,103.69000244140625,102.68000030517578,102.74299621582031,35675,0.0,0.0
2023-01-10 00:00:00-05:00,102.9749984741211,103.25,102.7699966430664,102.9800033569336,20582,0.0,0.0
2023-01-11 00:00:00-05:00,102.9800033569336,103.2300033569336,102.8499984741211,102.9280014038086,22717,0.0,0.0
